dis_img_path,dis_type,score,score STD,CI LOW,CI HIGH,CI RANGE,QUALITY LEVEL,CLUSTER,TOTAL COMPARISONS,IMAGE,SCENE,ATTRIBUTE,SCENE IDX,CONDITION,DeviceSplit,SceneSplit
PIQ2023/Details/28_Indoor_Scene_0.jpg,image_natural,1.1666860227240714,0.3090750823825589,0.6417967010500213,1.83449964815228,1.192702947102259,4,-1.0,176.0,28_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/8_Indoor_Scene_0.tiff,image_natural,1.2391603608659645,0.3895791826506057,0.476905189009109,2.0114726966728607,1.5345675076637515,4,14.0,155.0,8_Indoor_Scene_0.tiff,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/50_Indoor_Scene_0.jpg,image_natural,1.2560286173947068,0.3297402634890909,0.6453700574196848,1.872655932628718,1.2272858752090332,4,14.0,134.0,50_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/27_Indoor_Scene_0.jpg,image_natural,1.2641911037051758,0.2979845412106556,0.6320686244303266,1.7614117523377677,1.1293431279074408,4,14.0,180.0,27_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/68_Indoor_Scene_0.jpg,image_natural,1.4592430099670524,0.3341933752081791,0.770335393434252,2.1076843286681504,1.3373489352338983,4,-1.0,135.0,68_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Test,Train
PIQ2023/Details/43_Indoor_Scene_0.jpg,image_natural,1.6839431917802004,0.3579341570638112,0.9746378877977292,2.315448770935388,1.3408108831376588,5,17.0,146.0,43_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Test,Train
PIQ2023/Details/59_Indoor_Scene_0.jpg,image_natural,1.6993622026373272,0.5789448487352031,0.6738220655262144,2.78668571209355,2.112863646567336,5,17.0,156.0,59_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Test,Train
PIQ2023/Details/18_Indoor_Scene_0.JPG,image_natural,2.068415620456961,0.4033656777544764,1.321831249845262,2.901186364430996,1.5793551145857336,5,16.0,131.0,18_Indoor_Scene_0.JPG,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/25_Indoor_Scene_0.jpg,image_natural,2.0843256619424007,0.3611834375505579,1.3595593716492904,2.784501870836954,1.4249424991876638,5,16.0,114.0,25_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/39_Indoor_Scene_0.jpg,image_natural,2.232260264053394,0.4195567912666831,1.5197280340402624,3.093099352485157,1.5733713184448952,5,-1.0,100.0,39_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/17_Indoor_Scene_0.jpg,image_natural,3.756018851847645,0.3735775051085522,3.1015063205851447,4.573313579399621,1.4718072588144766,6,-1.0,85.0,17_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/16_Indoor_Scene_0.jpg,image_natural,3.872710202414484,0.3611016123759216,3.203508074928982,4.585274682773073,1.3817666078440909,6,-1.0,51.0,16_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/15_Indoor_Scene_0.jpg,image_natural,4.34156493484839,0.4494525086972063,3.439015136832636,5.25335761521228,1.814342478379644,6,-1.0,53.0,15_Indoor_Scene_0.jpg,Indoor_Scene_0,Details,0,Indoor,Train,Train
PIQ2023/Details/122_Indoor_Scene_1.tiff,image_natural,-5.643735887250054,0.5823817868432452,-6.761151144894459,-4.569852732713092,2.191298412181367,0,-1.0,112.0,122_Indoor_Scene_1.tiff,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/124_Indoor_Scene_1.jpg,image_natural,-3.4035289375063607,0.497998175704047,-4.273298201958937,-2.2366700502266865,2.03662815173225,1,-1.0,199.0,124_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/76_Indoor_Scene_1.jpg,image_natural,-2.3728279412470874,0.3490672442633722,-2.9448048408841023,-1.6349625261628875,1.3098423147212148,1,-1.0,185.0,76_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/139_Indoor_Scene_1.JPG,image_natural,-2.2841807300927264,0.4137326564306696,-3.20479402884542,-1.545485386408184,1.659308642437236,1,1.0,162.0,139_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/133_Indoor_Scene_1.jpg,image_natural,-2.2384587954380195,0.3069284034439035,-2.7888285636015304,-1.5513218366339825,1.2375067269675482,1,1.0,191.0,133_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/178_Indoor_Scene_1.jpg,image_natural,-2.2319434020909585,0.5085947267346116,-3.211372096206821,-1.362762764436967,1.848609331769854,1,1.0,181.0,178_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/185_Indoor_Scene_1.jpg,image_natural,-2.204128791685412,0.5360011165965881,-3.37936166513445,-1.199112142481056,2.1802495226533942,1,1.0,205.0,185_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/106_Indoor_Scene_1.jpg,image_natural,-2.0025073574996903,0.4430202346055958,-2.857870002802223,-1.1500170126519058,1.7078529901503172,1,0.0,220.0,106_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/123_Indoor_Scene_1.jpg,image_natural,-1.9313744130851924,0.3638322115505771,-2.647138669742393,-1.2220297149227313,1.4251089548196618,1,0.0,193.0,123_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/89_Indoor_Scene_1.JPG,image_natural,-1.9060631057987352,0.2577602286539155,-2.415427434035768,-1.3966636477513343,1.0187637862844336,1,0.0,213.0,89_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/120_Indoor_Scene_1.jpg,image_natural,-1.917301795211068,0.3843010653504851,-2.7785993462433907,-1.2302446648298615,1.5483546814135292,1,0.0,241.0,120_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/157_Indoor_Scene_1.jpg,image_natural,-1.8157495312363725,0.4163520223127587,-2.5639462622496323,-1.0451812855111713,1.518764976738461,1,0.0,271.0,157_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/101_Indoor_Scene_1.jpg,image_natural,-1.920798106648364,0.7911166032456967,-3.5679721913371294,-0.4093851185534262,3.158587072783704,1,0.0,239.0,101_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/130_Indoor_Scene_1.JPG,image_natural,-1.6782370153331396,0.1967859612614528,-2.043347521191049,-1.239229721078542,0.8041178001125067,2,3.0,230.0,130_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/138_Indoor_Scene_1.JPG,image_natural,-1.6710629993988264,0.3814465665191395,-2.3443231270376863,-0.939675646064917,1.4046474809727694,2,3.0,251.0,138_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/83_Indoor_Scene_1.jpeg,image_natural,-1.6577390224269088,0.4085216636022489,-2.4936433810659056,-0.8777811382582716,1.615862242807634,2,3.0,256.0,83_Indoor_Scene_1.jpeg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/144_Indoor_Scene_1.jpg,image_natural,-1.6183942829110427,0.4976302096728662,-2.5823519034009936,-0.6925901802615911,1.8897617231394024,2,3.0,251.0,144_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/143_Indoor_Scene_1.jpg,image_natural,-1.576125346335831,0.3919265720054726,-2.3424904300853964,-0.8787933933876805,1.4636970366977158,2,3.0,235.0,143_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/118_Indoor_Scene_1.jpg,image_natural,-1.474786469925718,0.4062951851384286,-2.2732030276852324,-0.6320090766244147,1.6411939510608176,2,4.0,332.0,118_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/166_Indoor_Scene_1.jpg,image_natural,-1.5588158945390924,0.4427381993550336,-2.372654872568059,-0.7112982630743919,1.6613566094936671,2,3.0,271.0,166_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/140_Indoor_Scene_1.tiff,image_natural,-1.37440656391214,0.3425191309246801,-1.9699495329566767,-0.6797903097369463,1.2901592232197312,2,4.0,259.0,140_Indoor_Scene_1.tiff,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/88_Indoor_Scene_1.JPG,image_natural,-1.414448629979859,0.2533818802564244,-1.9295228745235744,-0.863748935161706,1.0657739393618686,2,4.0,304.0,88_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/85_Indoor_Scene_1.jpg,image_natural,-1.4285072626437203,0.2664881473925801,-2.078609593903439,-0.9543165169267848,1.124293076976654,2,4.0,249.0,85_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/162_Indoor_Scene_1.jpg,image_natural,-1.272377573011939,0.5216868041412396,-2.2450927604675543,-0.1469491278587512,2.098143632608803,2,4.0,261.0,162_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/109_Indoor_Scene_1.JPG,image_natural,-1.2412599344139392,0.3769024792368499,-1.9405586956387109,-0.520252074108896,1.4203066215298148,2,4.0,258.0,109_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/154_Indoor_Scene_1.jpg,image_natural,-1.3574546877451352,0.6743906896082845,-2.757975236913748,-0.2882512840508031,2.469723952862944,2,4.0,246.0,154_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/128_Indoor_Scene_1.jpeg,image_natural,-1.1788083205062945,0.2546024741523299,-1.6520176567599885,-0.6523325594540467,0.9996850973059418,2,5.0,292.0,128_Indoor_Scene_1.jpeg,Indoor_Scene_1,Details,1,Indoor,Test,Test
PIQ2023/Details/127_Indoor_Scene_1.jpg,image_natural,-1.091175720150524,0.4406960185705393,-1.9813520711955928,-0.1964232884890139,1.7849287827065792,2,5.0,345.0,127_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/146_Indoor_Scene_1.jpg,image_natural,-1.1642084767876373,0.2976710230082968,-1.8149923454806671,-0.6272937371532038,1.1876986083274632,2,5.0,301.0,146_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/155_Indoor_Scene_1.jpg,image_natural,-1.1199207248520788,0.2867218207381993,-1.6784565572769052,-0.4890670971428811,1.189389460134024,2,5.0,302.0,155_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/116_Indoor_Scene_1.jpg,image_natural,-1.306060823971238,0.7919559205763528,-2.784996320022272,0.0789793485654767,2.8639756685877487,2,4.0,306.0,116_Indoor_Scene_1.jpg,Indoor_Scene_1,Details,1,Indoor,Train,Test
PIQ2023/Details/75_Indoor_Scene_1.JPG,image_natural,-1.0512701546756762,0.2620822282126348,-1.4806480977615688,-0.4693113005740235,1.011336797187545,2,2.0,255.0,75_Indoor_Scene_1.JPG,Indoor_Scene_1,Details,1,Indoor,Train,Test
