dis_img_path,dis_type,score
SPAQ/Dataset/TestImage/00070.jpg,Authentic,56
SPAQ/Dataset/TestImage/00071.jpg,Authentic,46.22
SPAQ/Dataset/TestImage/00072.jpg,Authentic,21.88
SPAQ/Dataset/TestImage/00073.jpg,Authentic,34.4
SPAQ/Dataset/TestImage/00074.jpg,Authentic,38.43
SPAQ/Dataset/TestImage/00075.jpg,Authentic,39.88
SPAQ/Dataset/TestImage/00076.jpg,Authentic,28.38
SPAQ/Dataset/TestImage/00077.jpg,Authentic,49.88
SPAQ/Dataset/TestImage/00078.jpg,Authentic,67.14
SPAQ/Dataset/TestImage/00079.jpg,Authentic,26.63
SPAQ/Dataset/TestImage/00080.jpg,Authentic,41.88
SPAQ/Dataset/TestImage/00081.jpg,Authentic,7.43
SPAQ/Dataset/TestImage/00082.jpg,Authentic,73.38
SPAQ/Dataset/TestImage/00083.jpg,Authentic,61.71
SPAQ/Dataset/TestImage/00084.jpg,Authentic,46.71
SPAQ/Dataset/TestImage/00085.jpg,Authentic,16.57
SPAQ/Dataset/TestImage/00086.jpg,Authentic,32.86
SPAQ/Dataset/TestImage/00087.jpg,Authentic,56.57
SPAQ/Dataset/TestImage/00088.jpg,Authentic,75.86
SPAQ/Dataset/TestImage/00089.jpg,Authentic,73.88
SPAQ/Dataset/TestImage/00090.jpg,Authentic,54.71
SPAQ/Dataset/TestImage/00091.jpg,Authentic,78.86
SPAQ/Dataset/TestImage/00092.jpg,Authentic,49.86
SPAQ/Dataset/TestImage/00093.jpg,Authentic,34.29
SPAQ/Dataset/TestImage/00094.jpg,Authentic,34
SPAQ/Dataset/TestImage/00095.jpg,Authentic,47.86
SPAQ/Dataset/TestImage/00096.jpg,Authentic,34.9
SPAQ/Dataset/TestImage/00097.jpg,Authentic,58.38
SPAQ/Dataset/TestImage/00098.jpg,Authentic,49.14
SPAQ/Dataset/TestImage/00099.jpg,Authentic,41.14
SPAQ/Dataset/TestImage/00100.jpg,Authentic,50.63
SPAQ/Dataset/TestImage/00101.jpg,Authentic,16
SPAQ/Dataset/TestImage/00102.jpg,Authentic,35.29
SPAQ/Dataset/TestImage/00103.jpg,Authentic,42.5
SPAQ/Dataset/TestImage/00104.jpg,Authentic,58.88
SPAQ/Dataset/TestImage/00105.jpg,Authentic,47.88
SPAQ/Dataset/TestImage/00106.jpg,Authentic,68.86
SPAQ/Dataset/TestImage/00107.jpg,Authentic,38.88
SPAQ/Dataset/TestImage/00108.jpg,Authentic,64
SPAQ/Dataset/TestImage/00109.jpg,Authentic,60.13
SPAQ/Dataset/TestImage/00110.jpg,Authentic,37.14
SPAQ/Dataset/TestImage/00111.jpg,Authentic,43.57
SPAQ/Dataset/TestImage/00112.jpg,Authentic,27.88
SPAQ/Dataset/TestImage/00113.jpg,Authentic,20.5
SPAQ/Dataset/TestImage/00114.jpg,Authentic,14.57
SPAQ/Dataset/TestImage/00115.jpg,Authentic,78.14
SPAQ/Dataset/TestImage/00116.jpg,Authentic,54.63
SPAQ/Dataset/TestImage/00117.jpg,Authentic,75.43
SPAQ/Dataset/TestImage/00118.jpg,Authentic,39.86
SPAQ/Dataset/TestImage/00119.jpg,Authentic,53.63
SPAQ/Dataset/TestImage/00120.jpg,Authentic,51.29
SPAQ/Dataset/TestImage/00121.jpg,Authentic,64.57
SPAQ/Dataset/TestImage/00122.jpg,Authentic,38.57
SPAQ/Dataset/TestImage/00123.jpg,Authentic,26.57
SPAQ/Dataset/TestImage/00124.jpg,Authentic,67.14
SPAQ/Dataset/TestImage/00125.jpg,Authentic,43
SPAQ/Dataset/TestImage/00126.jpg,Authentic,82.14
SPAQ/Dataset/TestImage/00127.jpg,Authentic,77.38
SPAQ/Dataset/TestImage/00128.jpg,Authentic,74
SPAQ/Dataset/TestImage/00129.jpg,Authentic,44
SPAQ/Dataset/TestImage/00130.jpg,Authentic,12.83
SPAQ/Dataset/TestImage/00131.jpg,Authentic,42.44
SPAQ/Dataset/TestImage/00132.jpg,Authentic,56.89
SPAQ/Dataset/TestImage/00133.jpg,Authentic,71.89
SPAQ/Dataset/TestImage/00134.jpg,Authentic,53
SPAQ/Dataset/TestImage/00135.jpg,Authentic,77.56
SPAQ/Dataset/TestImage/00136.jpg,Authentic,21.75
SPAQ/Dataset/TestImage/00137.jpg,Authentic,52.7
SPAQ/Dataset/TestImage/00138.jpg,Authentic,20
SPAQ/Dataset/TestImage/00139.jpg,Authentic,52.78
SPAQ/Dataset/TestImage/00140.jpg,Authentic,22
SPAQ/Dataset/TestImage/00141.jpg,Authentic,30.8
SPAQ/Dataset/TestImage/00142.jpg,Authentic,15.6
SPAQ/Dataset/TestImage/00143.jpg,Authentic,75.3
SPAQ/Dataset/TestImage/00144.jpg,Authentic,29.2
SPAQ/Dataset/TestImage/00145.jpg,Authentic,40.67
SPAQ/Dataset/TestImage/00146.jpg,Authentic,34
SPAQ/Dataset/TestImage/00147.jpg,Authentic,37.8
SPAQ/Dataset/TestImage/00148.jpg,Authentic,80.44
SPAQ/Dataset/TestImage/00149.jpg,Authentic,68.89
SPAQ/Dataset/TestImage/00150.jpg,Authentic,79
SPAQ/Dataset/TestImage/00151.jpg,Authentic,42.22
SPAQ/Dataset/TestImage/00152.jpg,Authentic,21.7
SPAQ/Dataset/TestImage/00153.jpg,Authentic,81.89
SPAQ/Dataset/TestImage/00154.jpg,Authentic,91.38
SPAQ/Dataset/TestImage/00155.jpg,Authentic,44.63
SPAQ/Dataset/TestImage/00156.jpg,Authentic,34
SPAQ/Dataset/TestImage/00157.jpg,Authentic,79.89
SPAQ/Dataset/TestImage/00158.jpg,Authentic,49.7
SPAQ/Dataset/TestImage/00159.jpg,Authentic,71.67
SPAQ/Dataset/TestImage/00160.jpg,Authentic,46.8
SPAQ/Dataset/TestImage/00161.jpg,Authentic,37.18
SPAQ/Dataset/TestImage/00162.jpg,Authentic,31.18
SPAQ/Dataset/TestImage/00163.jpg,Authentic,80.56
SPAQ/Dataset/TestImage/00164.jpg,Authentic,45.11
SPAQ/Dataset/TestImage/00165.jpg,Authentic,79.89
SPAQ/Dataset/TestImage/00166.jpg,Authentic,25.82
SPAQ/Dataset/TestImage/00167.jpg,Authentic,32.75
SPAQ/Dataset/TestImage/00168.jpg,Authentic,73.7
SPAQ/Dataset/TestImage/00169.jpg,Authentic,77.78
SPAQ/Dataset/TestImage/00170.jpg,Authentic,73.11
SPAQ/Dataset/TestImage/00171.jpg,Authentic,62.5
SPAQ/Dataset/TestImage/00172.jpg,Authentic,62.6
SPAQ/Dataset/TestImage/00173.jpg,Authentic,35.11
SPAQ/Dataset/TestImage/00174.jpg,Authentic,79
SPAQ/Dataset/TestImage/00175.jpg,Authentic,23
SPAQ/Dataset/TestImage/00176.jpg,Authentic,78.91
SPAQ/Dataset/TestImage/00177.jpg,Authentic,79.2
SPAQ/Dataset/TestImage/00178.jpg,Authentic,53.67
SPAQ/Dataset/TestImage/00179.jpg,Authentic,71.33
SPAQ/Dataset/TestImage/00180.jpg,Authentic,75.2
SPAQ/Dataset/TestImage/00181.jpg,Authentic,43.56
SPAQ/Dataset/TestImage/00182.jpg,Authentic,80.5
SPAQ/Dataset/TestImage/00183.jpg,Authentic,59.4
SPAQ/Dataset/TestImage/00184.jpg,Authentic,54.4
SPAQ/Dataset/TestImage/00185.jpg,Authentic,64.89
SPAQ/Dataset/TestImage/00186.jpg,Authentic,64.25
SPAQ/Dataset/TestImage/00187.jpg,Authentic,26.6
SPAQ/Dataset/TestImage/00188.jpg,Authentic,67.7
SPAQ/Dataset/TestImage/00189.jpg,Authentic,44.2
SPAQ/Dataset/TestImage/00190.jpg,Authentic,57.44
SPAQ/Dataset/TestImage/00191.jpg,Authentic,33.38
SPAQ/Dataset/TestImage/00192.jpg,Authentic,60.78
SPAQ/Dataset/TestImage/00193.jpg,Authentic,37.11
SPAQ/Dataset/TestImage/00194.jpg,Authentic,62
SPAQ/Dataset/TestImage/00195.jpg,Authentic,41.5
SPAQ/Dataset/TestImage/00196.jpg,Authentic,10.88
SPAQ/Dataset/TestImage/00197.jpg,Authentic,39.33
SPAQ/Dataset/TestImage/00198.jpg,Authentic,42.25
SPAQ/Dataset/TestImage/00199.jpg,Authentic,51
SPAQ/Dataset/TestImage/00200.jpg,Authentic,75.38
SPAQ/Dataset/TestImage/00201.jpg,Authentic,34.5
SPAQ/Dataset/TestImage/00202.jpg,Authentic,64.75
SPAQ/Dataset/TestImage/00203.jpg,Authentic,76.44
SPAQ/Dataset/TestImage/00204.jpg,Authentic,78.38
SPAQ/Dataset/TestImage/00205.jpg,Authentic,34.63
SPAQ/Dataset/TestImage/00206.jpg,Authentic,12.75
SPAQ/Dataset/TestImage/00207.jpg,Authentic,57.56
SPAQ/Dataset/TestImage/00208.jpg,Authentic,46.86
SPAQ/Dataset/TestImage/00209.jpg,Authentic,34.29
SPAQ/Dataset/TestImage/00210.jpg,Authentic,85.5
SPAQ/Dataset/TestImage/00211.jpg,Authentic,46.92
SPAQ/Dataset/TestImage/00212.jpg,Authentic,34.42
SPAQ/Dataset/TestImage/00213.jpg,Authentic,20.18
SPAQ/Dataset/TestImage/00214.jpg,Authentic,18.38
SPAQ/Dataset/TestImage/00215.jpg,Authentic,13.83
SPAQ/Dataset/TestImage/00216.jpg,Authentic,73.23
SPAQ/Dataset/TestImage/00217.jpg,Authentic,21.62
SPAQ/Dataset/TestImage/00218.jpg,Authentic,48
SPAQ/Dataset/TestImage/00219.jpg,Authentic,61.42
SPAQ/Dataset/TestImage/00220.jpg,Authentic,14.64
SPAQ/Dataset/TestImage/00221.jpg,Authentic,78.5
SPAQ/Dataset/TestImage/00222.jpg,Authentic,58.08
SPAQ/Dataset/TestImage/00223.jpg,Authentic,50.83
SPAQ/Dataset/TestImage/00224.jpg,Authentic,19.08
SPAQ/Dataset/TestImage/00225.jpg,Authentic,27.17
SPAQ/Dataset/TestImage/00226.jpg,Authentic,35.46
SPAQ/Dataset/TestImage/00227.jpg,Authentic,82.31
SPAQ/Dataset/TestImage/00228.jpg,Authentic,73.83
SPAQ/Dataset/TestImage/00229.jpg,Authentic,11.54
SPAQ/Dataset/TestImage/00230.jpg,Authentic,48
SPAQ/Dataset/TestImage/00231.jpg,Authentic,62.43
SPAQ/Dataset/TestImage/00232.jpg,Authentic,53.08
SPAQ/Dataset/TestImage/00233.jpg,Authentic,71.06
SPAQ/Dataset/TestImage/00234.jpg,Authentic,74.85
SPAQ/Dataset/TestImage/00235.jpg,Authentic,18.53
SPAQ/Dataset/TestImage/00236.jpg,Authentic,47.67
SPAQ/Dataset/TestImage/00237.jpg,Authentic,20.92
SPAQ/Dataset/TestImage/00238.jpg,Authentic,17
SPAQ/Dataset/TestImage/00239.jpg,Authentic,53.75
SPAQ/Dataset/TestImage/00240.jpg,Authentic,48
SPAQ/Dataset/TestImage/00241.jpg,Authentic,43
SPAQ/Dataset/TestImage/00242.jpg,Authentic,30.14
SPAQ/Dataset/TestImage/00243.jpg,Authentic,38.77
SPAQ/Dataset/TestImage/00244.jpg,Authentic,26
SPAQ/Dataset/TestImage/00245.jpg,Authentic,25.83
SPAQ/Dataset/TestImage/00246.jpg,Authentic,75.62
SPAQ/Dataset/TestImage/00247.jpg,Authentic,32.23
SPAQ/Dataset/TestImage/00248.jpg,Authentic,33.77
SPAQ/Dataset/TestImage/00249.jpg,Authentic,24.77
SPAQ/Dataset/TestImage/00250.jpg,Authentic,9.15
SPAQ/Dataset/TestImage/00251.jpg,Authentic,72.79
SPAQ/Dataset/TestImage/00252.jpg,Authentic,44.54
SPAQ/Dataset/TestImage/00253.jpg,Authentic,32.77
SPAQ/Dataset/TestImage/00254.jpg,Authentic,42.15
SPAQ/Dataset/TestImage/00255.jpg,Authentic,57.92
SPAQ/Dataset/TestImage/00256.jpg,Authentic,26.54
SPAQ/Dataset/TestImage/00257.jpg,Authentic,22.08
SPAQ/Dataset/TestImage/00258.jpg,Authentic,57
SPAQ/Dataset/TestImage/00259.jpg,Authentic,52.33
SPAQ/Dataset/TestImage/00260.jpg,Authentic,70.09
SPAQ/Dataset/TestImage/00261.jpg,Authentic,30.21
SPAQ/Dataset/TestImage/00262.jpg,Authentic,67.85
SPAQ/Dataset/TestImage/00263.jpg,Authentic,46.58
SPAQ/Dataset/TestImage/00264.jpg,Authentic,70.36
SPAQ/Dataset/TestImage/00265.jpg,Authentic,36.85
SPAQ/Dataset/TestImage/00266.jpg,Authentic,63.83
SPAQ/Dataset/TestImage/00267.jpg,Authentic,67.15
SPAQ/Dataset/TestImage/00268.jpg,Authentic,24.75
SPAQ/Dataset/TestImage/00269.jpg,Authentic,16.31
SPAQ/Dataset/TestImage/00270.jpg,Authentic,69.58
SPAQ/Dataset/TestImage/00271.jpg,Authentic,66.92
SPAQ/Dataset/TestImage/00272.jpg,Authentic,17.09
SPAQ/Dataset/TestImage/00273.jpg,Authentic,75.38
SPAQ/Dataset/TestImage/00274.jpg,Authentic,59.62
SPAQ/Dataset/TestImage/00275.jpg,Authentic,62.25
SPAQ/Dataset/TestImage/00276.jpg,Authentic,73.08
SPAQ/Dataset/TestImage/00277.jpg,Authentic,69.07
SPAQ/Dataset/TestImage/00278.jpg,Authentic,20.75
SPAQ/Dataset/TestImage/00279.jpg,Authentic,85.08
SPAQ/Dataset/TestImage/00280.jpg,Authentic,40.46
SPAQ/Dataset/TestImage/00281.jpg,Authentic,81.18
SPAQ/Dataset/TestImage/00282.jpg,Authentic,75.13
SPAQ/Dataset/TestImage/00283.jpg,Authentic,65.5
SPAQ/Dataset/TestImage/00284.jpg,Authentic,27.09
SPAQ/Dataset/TestImage/00285.jpg,Authentic,63.6
SPAQ/Dataset/TestImage/00286.jpg,Authentic,65.56
SPAQ/Dataset/TestImage/00287.jpg,Authentic,48.2
SPAQ/Dataset/TestImage/00288.jpg,Authentic,74.2
SPAQ/Dataset/TestImage/00289.jpg,Authentic,45.3
SPAQ/Dataset/TestImage/00290.jpg,Authentic,20.67
SPAQ/Dataset/TestImage/00291.jpg,Authentic,21.2
SPAQ/Dataset/TestImage/00292.jpg,Authentic,27.78
SPAQ/Dataset/TestImage/00293.jpg,Authentic,58.75
SPAQ/Dataset/TestImage/00294.jpg,Authentic,55.78
SPAQ/Dataset/TestImage/00295.jpg,Authentic,73.89
SPAQ/Dataset/TestImage/00296.jpg,Authentic,65.8
SPAQ/Dataset/TestImage/00297.jpg,Authentic,34.64
SPAQ/Dataset/TestImage/00298.jpg,Authentic,68.9
SPAQ/Dataset/TestImage/00299.jpg,Authentic,46.45
SPAQ/Dataset/TestImage/00300.jpg,Authentic,67.5
SPAQ/Dataset/TestImage/00301.jpg,Authentic,58.9
SPAQ/Dataset/TestImage/00302.jpg,Authentic,34.64
SPAQ/Dataset/TestImage/00303.jpg,Authentic,7.4
SPAQ/Dataset/TestImage/00304.jpg,Authentic,60.9
SPAQ/Dataset/TestImage/00305.jpg,Authentic,68.7
SPAQ/Dataset/TestImage/00306.jpg,Authentic,38.09
SPAQ/Dataset/TestImage/00307.jpg,Authentic,22.33
SPAQ/Dataset/TestImage/00308.jpg,Authentic,60.17
SPAQ/Dataset/TestImage/00309.jpg,Authentic,42.82
SPAQ/Dataset/TestImage/00310.jpg,Authentic,62.8
SPAQ/Dataset/TestImage/00311.jpg,Authentic,58.38
SPAQ/Dataset/TestImage/00312.jpg,Authentic,16.83
SPAQ/Dataset/TestImage/00313.jpg,Authentic,54.55
SPAQ/Dataset/TestImage/00314.jpg,Authentic,25.45
SPAQ/Dataset/TestImage/00315.jpg,Authentic,19.09
SPAQ/Dataset/TestImage/00316.jpg,Authentic,36.2
SPAQ/Dataset/TestImage/00317.jpg,Authentic,37.83
SPAQ/Dataset/TestImage/00318.jpg,Authentic,40
SPAQ/Dataset/TestImage/00319.jpg,Authentic,28.18
SPAQ/Dataset/TestImage/00320.jpg,Authentic,27.3
SPAQ/Dataset/TestImage/00321.jpg,Authentic,44
SPAQ/Dataset/TestImage/00322.jpg,Authentic,28.91
SPAQ/Dataset/TestImage/00323.jpg,Authentic,17.45
SPAQ/Dataset/TestImage/00324.jpg,Authentic,31.7
SPAQ/Dataset/TestImage/00325.jpg,Authentic,73.9
SPAQ/Dataset/TestImage/00326.jpg,Authentic,28.64
SPAQ/Dataset/TestImage/00327.jpg,Authentic,59.92
SPAQ/Dataset/TestImage/00328.jpg,Authentic,78.9
SPAQ/Dataset/TestImage/00329.jpg,Authentic,33.55
SPAQ/Dataset/TestImage/00330.jpg,Authentic,52.7
SPAQ/Dataset/TestImage/00331.jpg,Authentic,75.7
SPAQ/Dataset/TestImage/00332.jpg,Authentic,39.5
SPAQ/Dataset/TestImage/00333.jpg,Authentic,61.5
SPAQ/Dataset/TestImage/00334.jpg,Authentic,74.9
SPAQ/Dataset/TestImage/00335.jpg,Authentic,31.45
SPAQ/Dataset/TestImage/00336.jpg,Authentic,32.5
SPAQ/Dataset/TestImage/00337.jpg,Authentic,67.43
SPAQ/Dataset/TestImage/00338.jpg,Authentic,53.5
SPAQ/Dataset/TestImage/00339.jpg,Authentic,42
SPAQ/Dataset/TestImage/00340.jpg,Authentic,24.4
SPAQ/Dataset/TestImage/00341.jpg,Authentic,48
SPAQ/Dataset/TestImage/00342.jpg,Authentic,79.91
SPAQ/Dataset/TestImage/00343.jpg,Authentic,82.78
SPAQ/Dataset/TestImage/00344.jpg,Authentic,46.7
SPAQ/Dataset/TestImage/00345.jpg,Authentic,28.5
SPAQ/Dataset/TestImage/00346.jpg,Authentic,78.45
SPAQ/Dataset/TestImage/00347.jpg,Authentic,25.92
SPAQ/Dataset/TestImage/00348.jpg,Authentic,55.25
SPAQ/Dataset/TestImage/00349.jpg,Authentic,61
SPAQ/Dataset/TestImage/00350.jpg,Authentic,45.7
SPAQ/Dataset/TestImage/00351.jpg,Authentic,19.18
SPAQ/Dataset/TestImage/00352.jpg,Authentic,57.71
SPAQ/Dataset/TestImage/00353.jpg,Authentic,78.11
SPAQ/Dataset/TestImage/00354.jpg,Authentic,74.39
SPAQ/Dataset/TestImage/00355.jpg,Authentic,64.63
SPAQ/Dataset/TestImage/00356.jpg,Authentic,51.12
SPAQ/Dataset/TestImage/00357.jpg,Authentic,18.15
SPAQ/Dataset/TestImage/00358.jpg,Authentic,38.53
SPAQ/Dataset/TestImage/00359.jpg,Authentic,24.31
SPAQ/Dataset/TestImage/00360.jpg,Authentic,67.41
SPAQ/Dataset/TestImage/00361.jpg,Authentic,22.63
SPAQ/Dataset/TestImage/00362.jpg,Authentic,57.89
SPAQ/Dataset/TestImage/00363.jpg,Authentic,27.95
SPAQ/Dataset/TestImage/00364.jpg,Authentic,36.65
SPAQ/Dataset/TestImage/00365.jpg,Authentic,77.83
SPAQ/Dataset/TestImage/00366.jpg,Authentic,78.33
SPAQ/Dataset/TestImage/00367.jpg,Authentic,62.41
SPAQ/Dataset/TestImage/00368.jpg,Authentic,22.5
SPAQ/Dataset/TestImage/00369.jpg,Authentic,5.63
SPAQ/Dataset/TestImage/00370.jpg,Authentic,75.75
SPAQ/Dataset/TestImage/00371.jpg,Authentic,51.61
SPAQ/Dataset/TestImage/00372.jpg,Authentic,71.94
SPAQ/Dataset/TestImage/00373.jpg,Authentic,38.05
SPAQ/Dataset/TestImage/00374.jpg,Authentic,62.82
SPAQ/Dataset/TestImage/00375.jpg,Authentic,71.88
SPAQ/Dataset/TestImage/00376.jpg,Authentic,35.28
SPAQ/Dataset/TestImage/00377.jpg,Authentic,75.19
SPAQ/Dataset/TestImage/00378.jpg,Authentic,70.65
SPAQ/Dataset/TestImage/00379.jpg,Authentic,22.21
SPAQ/Dataset/TestImage/00380.jpg,Authentic,58.38
SPAQ/Dataset/TestImage/00381.jpg,Authentic,79.44
SPAQ/Dataset/TestImage/00382.jpg,Authentic,71.76
SPAQ/Dataset/TestImage/00383.jpg,Authentic,69.75
SPAQ/Dataset/TestImage/00384.jpg,Authentic,82.38
SPAQ/Dataset/TestImage/00385.jpg,Authentic,42.63
SPAQ/Dataset/TestImage/00386.jpg,Authentic,75.35
SPAQ/Dataset/TestImage/00387.jpg,Authentic,65.72
SPAQ/Dataset/TestImage/00388.jpg,Authentic,25.33
SPAQ/Dataset/TestImage/00389.jpg,Authentic,33.12
SPAQ/Dataset/TestImage/00390.jpg,Authentic,71.88
SPAQ/Dataset/TestImage/00391.jpg,Authentic,77.24
SPAQ/Dataset/TestImage/00392.jpg,Authentic,37.27
SPAQ/Dataset/TestImage/00393.jpg,Authentic,73.13
SPAQ/Dataset/TestImage/00394.jpg,Authentic,18.71
SPAQ/Dataset/TestImage/00395.jpg,Authentic,86.94
SPAQ/Dataset/TestImage/00396.jpg,Authentic,27.28
SPAQ/Dataset/TestImage/00397.jpg,Authentic,61.56
SPAQ/Dataset/TestImage/00398.jpg,Authentic,74.56
SPAQ/Dataset/TestImage/00399.jpg,Authentic,41.59
SPAQ/Dataset/TestImage/00400.jpg,Authentic,80.33
SPAQ/Dataset/TestImage/00401.jpg,Authentic,70.38
SPAQ/Dataset/TestImage/00402.jpg,Authentic,74.65
SPAQ/Dataset/TestImage/00403.jpg,Authentic,33.47
SPAQ/Dataset/TestImage/00404.jpg,Authentic,30.94
SPAQ/Dataset/TestImage/00405.jpg,Authentic,43.07
SPAQ/Dataset/TestImage/00406.jpg,Authentic,41
SPAQ/Dataset/TestImage/00407.jpg,Authentic,81.65
SPAQ/Dataset/TestImage/00408.jpg,Authentic,47.31
SPAQ/Dataset/TestImage/00409.jpg,Authentic,56.25
SPAQ/Dataset/TestImage/00410.jpg,Authentic,32.47
SPAQ/Dataset/TestImage/00411.jpg,Authentic,15.06
SPAQ/Dataset/TestImage/00412.jpg,Authentic,68.13
SPAQ/Dataset/TestImage/00413.jpg,Authentic,65.41
SPAQ/Dataset/TestImage/00414.jpg,Authentic,59.25
SPAQ/Dataset/TestImage/00415.jpg,Authentic,69.56
SPAQ/Dataset/TestImage/00416.jpg,Authentic,65.68
SPAQ/Dataset/TestImage/00417.jpg,Authentic,72.5
SPAQ/Dataset/TestImage/00418.jpg,Authentic,45.81
SPAQ/Dataset/TestImage/00419.jpg,Authentic,5.69
SPAQ/Dataset/TestImage/00420.jpg,Authentic,79.71
SPAQ/Dataset/TestImage/00421.jpg,Authentic,35.14
SPAQ/Dataset/TestImage/00422.jpg,Authentic,78.86
SPAQ/Dataset/TestImage/00423.jpg,Authentic,85
SPAQ/Dataset/TestImage/00424.jpg,Authentic,18.33
SPAQ/Dataset/TestImage/00425.jpg,Authentic,84.56
SPAQ/Dataset/TestImage/00426.jpg,Authentic,41.83
SPAQ/Dataset/TestImage/00427.jpg,Authentic,15.17
SPAQ/Dataset/TestImage/00428.jpg,Authentic,45.33
SPAQ/Dataset/TestImage/00429.jpg,Authentic,70.33
SPAQ/Dataset/TestImage/00430.jpg,Authentic,86.33
SPAQ/Dataset/TestImage/00431.jpg,Authentic,83.5
SPAQ/Dataset/TestImage/00432.jpg,Authentic,22.57
SPAQ/Dataset/TestImage/00433.jpg,Authentic,85
SPAQ/Dataset/TestImage/00434.jpg,Authentic,32.5
SPAQ/Dataset/TestImage/00435.jpg,Authentic,29.67
SPAQ/Dataset/TestImage/00436.jpg,Authentic,21.5
SPAQ/Dataset/TestImage/00437.jpg,Authentic,19.57
SPAQ/Dataset/TestImage/00438.jpg,Authentic,74.33
SPAQ/Dataset/TestImage/00439.jpg,Authentic,34.33
