dis_img_path,dis_type,score
BIQ2021/Images/ss02 (1447).jpg,image_natural,0.4261
BIQ2021/Images/ss03 (2546).jpg,image_natural,0.7813
BIQ2021/Images/ss03 (3881).jpg,image_natural,0.7801
BIQ2021/Images/ss03 (7186).jpg,image_natural,0.6851
BIQ2021/Images/ss01 (270).jpg,image_natural,0.3218
BIQ2021/Images/ss03 (4629).jpg,image_natural,0.8047
BIQ2021/Images/ss03 (399).jpg,image_natural,0.7635
BIQ2021/Images/ss03 (5938).jpg,image_natural,0.72
BIQ2021/Images/ss03 (4653).jpg,image_natural,0.7739
BIQ2021/Images/ss02 (1858).jpg,image_natural,0.6312
BIQ2021/Images/ss03 (4383).jpg,image_natural,0.7458
BIQ2021/Images/ss01 (1081).jpg,image_natural,0.7391
BIQ2021/Images/ss03 (5342).jpg,image_natural,0.7334
BIQ2021/Images/ss03 (7606).jpg,image_natural,0.8537
BIQ2021/Images/ss03 (4640).jpg,image_natural,0.8444
BIQ2021/Images/ss01 (112).jpg,image_natural,0.6407
BIQ2021/Images/ss03 (3585).jpg,image_natural,0.8302
BIQ2021/Images/ss02 (1137).jpg,image_natural,0.6029
BIQ2021/Images/ss03 (477).jpg,image_natural,0.5131
BIQ2021/Images/ss02 (1833).jpg,image_natural,0.4996
BIQ2021/Images/ss03 (1269).jpg,image_natural,0.8453
BIQ2021/Images/ss02 (1267).jpg,image_natural,0.6847
BIQ2021/Images/ss03 (4716).jpg,image_natural,0.8184
BIQ2021/Images/ss02 (800).jpg,image_natural,0.4253
BIQ2021/Images/ss03 (2653).jpg,image_natural,0.78
BIQ2021/Images/ss03 (1157).jpg,image_natural,0.6778
BIQ2021/Images/ss02 (1887).jpg,image_natural,0.8066
BIQ2021/Images/ss03 (6047).jpg,image_natural,0.7951
BIQ2021/Images/ss01 (1795).jpg,image_natural,0.4399
BIQ2021/Images/ss03 (5641).jpg,image_natural,0.7411
BIQ2021/Images/ss03 (6569).jpg,image_natural,0.6899
BIQ2021/Images/ss01 (1013).jpg,image_natural,0.3297
BIQ2021/Images/ss02 (1065).jpg,image_natural,0.4852
BIQ2021/Images/ss01 (1118).jpg,image_natural,0.25
BIQ2021/Images/ss01 (1004).jpg,image_natural,0.4869
BIQ2021/Images/ss02 (1761).jpg,image_natural,0.1977
BIQ2021/Images/ss03 (6145).jpg,image_natural,0.674
BIQ2021/Images/ss03 (5940).jpg,image_natural,0.1579
BIQ2021/Images/ss03 (7351).jpg,image_natural,0.7401
BIQ2021/Images/ss03 (4056).jpg,image_natural,0.7576
BIQ2021/Images/ss03 (3962).jpg,image_natural,0.7737
BIQ2021/Images/ss01 (957).jpg,image_natural,0.4636
BIQ2021/Images/ss02 (1780).jpg,image_natural,0.4961
BIQ2021/Images/ss01 (1269).jpg,image_natural,0.5518
BIQ2021/Images/ss03 (2369).jpg,image_natural,0.8655
BIQ2021/Images/ss03 (3379).jpg,image_natural,0.8545
BIQ2021/Images/ss03 (6643).jpg,image_natural,0.7833
BIQ2021/Images/ss03 (1644).jpg,image_natural,0.5851
BIQ2021/Images/ss03 (1868).jpg,image_natural,0.8068
BIQ2021/Images/ss03 (3652).jpg,image_natural,0.6138
BIQ2021/Images/ss03 (7276).jpg,image_natural,0.6916
BIQ2021/Images/ss03 (252).jpg,image_natural,0.7906
BIQ2021/Images/ss03 (7078).jpg,image_natural,0.8185
BIQ2021/Images/ss03 (1886).jpg,image_natural,0.7321
BIQ2021/Images/ss02 (190).jpg,image_natural,0.2472
BIQ2021/Images/ss03 (2065).jpg,image_natural,0.633
BIQ2021/Images/ss03 (5069).jpg,image_natural,0.7012
BIQ2021/Images/ss03 (4100).jpg,image_natural,0.742
BIQ2021/Images/ss03 (5102).jpg,image_natural,0.8171
BIQ2021/Images/ss02 (876).jpg,image_natural,0.4012
BIQ2021/Images/ss03 (1073).jpg,image_natural,0.67
BIQ2021/Images/ss01 (579).jpg,image_natural,0.4563
BIQ2021/Images/ss01 (396).jpg,image_natural,0.8129
BIQ2021/Images/ss02 (337).jpg,image_natural,0.4605
BIQ2021/Images/ss03 (2754).jpg,image_natural,0.7753
BIQ2021/Images/ss03 (4376).jpg,image_natural,0.8222
BIQ2021/Images/ss03 (2924).jpg,image_natural,0.8626
BIQ2021/Images/ss02 (829).jpg,image_natural,0.1548
BIQ2021/Images/ss03 (3556).jpg,image_natural,0.7871
BIQ2021/Images/ss03 (3908).jpg,image_natural,0.7811
BIQ2021/Images/ss03 (2666).jpg,image_natural,0.6715
BIQ2021/Images/ss03 (6541).jpg,image_natural,0.6715
BIQ2021/Images/ss03 (2778).jpg,image_natural,0.7585
BIQ2021/Images/ss03 (2023).jpg,image_natural,0.715
BIQ2021/Images/ss03 (4677).jpg,image_natural,0.8534
BIQ2021/Images/ss03 (2671).jpg,image_natural,0.7561
BIQ2021/Images/ss03 (1360).jpg,image_natural,0.8236
BIQ2021/Images/ss03 (2674).jpg,image_natural,0.7387
BIQ2021/Images/ss03 (6375).jpg,image_natural,0.2821
BIQ2021/Images/ss03 (7756).jpg,image_natural,0.7316
BIQ2021/Images/ss03 (6198).jpg,image_natural,0.8697
BIQ2021/Images/ss03 (1682).jpg,image_natural,0.8623
BIQ2021/Images/ss03 (7037).jpg,image_natural,0.7903
BIQ2021/Images/ss02 (1643).jpg,image_natural,0.4905
BIQ2021/Images/ss01 (448).jpg,image_natural,0.6375
BIQ2021/Images/ss01 (472).jpg,image_natural,0.1422
BIQ2021/Images/ss03 (796).jpg,image_natural,0.7421
BIQ2021/Images/ss02 (1580).jpg,image_natural,0.3175
BIQ2021/Images/ss03 (6046).jpg,image_natural,0.7499
BIQ2021/Images/ss02 (171).jpg,image_natural,0.5396
BIQ2021/Images/ss03 (5110).jpg,image_natural,0.8534
BIQ2021/Images/ss03 (3575).jpg,image_natural,0.8203
BIQ2021/Images/ss03 (4947).jpg,image_natural,0.7745
BIQ2021/Images/ss03 (498).jpg,image_natural,0.8457
BIQ2021/Images/ss03 (6712).jpg,image_natural,0.6223
BIQ2021/Images/ss02 (1789).jpg,image_natural,0.411
BIQ2021/Images/ss01 (1421).jpg,image_natural,0.2186
BIQ2021/Images/ss03 (3978).jpg,image_natural,0.7859
BIQ2021/Images/ss03 (7943).jpg,image_natural,0.3767
BIQ2021/Images/ss03 (414).jpg,image_natural,0.7035
BIQ2021/Images/ss03 (6757).jpg,image_natural,0.7879
BIQ2021/Images/ss03 (2154).jpg,image_natural,0.8102
BIQ2021/Images/ss01 (1244).jpg,image_natural,0.5966
BIQ2021/Images/ss03 (1069).jpg,image_natural,0.5834
BIQ2021/Images/ss03 (7354).jpg,image_natural,0.8318
BIQ2021/Images/ss03 (7849).jpg,image_natural,0.8427
BIQ2021/Images/ss03 (3879).jpg,image_natural,0.785
BIQ2021/Images/ss03 (5560).jpg,image_natural,0.8149
BIQ2021/Images/ss03 (5924).jpg,image_natural,0.512
BIQ2021/Images/ss02 (1608).jpg,image_natural,0.4569
BIQ2021/Images/ss02 (1663).jpg,image_natural,0.4434
BIQ2021/Images/ss03 (631).jpg,image_natural,0.7643
BIQ2021/Images/ss03 (4372).jpg,image_natural,0.6955
BIQ2021/Images/ss03 (7134).jpg,image_natural,0.73
BIQ2021/Images/ss03 (6542).jpg,image_natural,0.7727
BIQ2021/Images/ss03 (3022).jpg,image_natural,0.7714
BIQ2021/Images/ss03 (647).jpg,image_natural,0.7166
BIQ2021/Images/ss03 (2717).jpg,image_natural,0.9472
BIQ2021/Images/ss03 (449).jpg,image_natural,0.7357
BIQ2021/Images/ss03 (3039).jpg,image_natural,0.8124
BIQ2021/Images/ss01 (1053).jpg,image_natural,0.1815
BIQ2021/Images/ss02 (1477).jpg,image_natural,0.4627
