dis_img_path,dis_type,ref_img_path,score
Toyama/jpeg2000/kp07_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp07.bmp,3.44 
Toyama/jpeg2000/kp07_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp07.bmp,2.00 
Toyama/jpeg2000/kp07_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp07.bmp,1.94 
Toyama/jpeg2000/kp08_00_jp2.bmp,Reference,Toyama/ref_imgs/kp08.bmp,4.81 
Toyama/jpeg2000/kp08_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp08.bmp,4.31 
Toyama/jpeg2000/kp08_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp08.bmp,2.25 
Toyama/jpeg2000/kp08_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp08.bmp,1.81 
Toyama/jpeg2000/kp08_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp08.bmp,1.56 
Toyama/jpeg2000/kp08_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp08.bmp,1.13 
Toyama/jpeg2000/kp08_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp08.bmp,1.00 
Toyama/jpeg2000/kp12_00_jp2.bmp,Reference,Toyama/ref_imgs/kp12.bmp,4.56 
Toyama/jpeg2000/kp12_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp12.bmp,4.56 
Toyama/jpeg2000/kp12_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp12.bmp,4.06 
Toyama/jpeg2000/kp12_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp12.bmp,3.63 
Toyama/jpeg2000/kp12_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp12.bmp,2.69 
Toyama/jpeg2000/kp12_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp12.bmp,2.31 
Toyama/jpeg2000/kp12_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp12.bmp,1.75 
Toyama/jpeg2000/kp13_00_jp2.bmp,Reference,Toyama/ref_imgs/kp13.bmp,4.44 
Toyama/jpeg2000/kp13_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp13.bmp,4.56 
Toyama/jpeg2000/kp13_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp13.bmp,2.69 
Toyama/jpeg2000/kp13_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp13.bmp,1.88 
Toyama/jpeg2000/kp13_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp13.bmp,1.19 
Toyama/jpeg2000/kp13_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp13.bmp,1.00 
Toyama/jpeg2000/kp13_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp13.bmp,1.13 
Toyama/jpeg2000/kp16_00_jp2.bmp,Reference,Toyama/ref_imgs/kp16.bmp,4.50 
Toyama/jpeg2000/kp16_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp16.bmp,4.63 
Toyama/jpeg2000/kp16_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp16.bmp,3.81 
Toyama/jpeg2000/kp16_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp16.bmp,3.75 
Toyama/jpeg2000/kp16_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp16.bmp,2.50 
Toyama/jpeg2000/kp16_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp16.bmp,1.75 
Toyama/jpeg2000/kp16_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp16.bmp,1.44 
Toyama/jpeg2000/kp20_00_jp2.bmp,Reference,Toyama/ref_imgs/kp20.bmp,4.81 
Toyama/jpeg2000/kp20_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp20.bmp,4.88 
Toyama/jpeg2000/kp20_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp20.bmp,4.50 
Toyama/jpeg2000/kp20_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp20.bmp,4.56 
Toyama/jpeg2000/kp20_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp20.bmp,4.13 
Toyama/jpeg2000/kp20_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp20.bmp,2.50 
Toyama/jpeg2000/kp20_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp20.bmp,1.69 
Toyama/jpeg2000/kp21_00_jp2.bmp,Reference,Toyama/ref_imgs/kp21.bmp,4.25 
Toyama/jpeg2000/kp21_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp21.bmp,4.81 
Toyama/jpeg2000/kp21_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp21.bmp,3.69 
Toyama/jpeg2000/kp21_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp21.bmp,3.06 
Toyama/jpeg2000/kp21_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp21.bmp,2.06 
Toyama/jpeg2000/kp21_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp21.bmp,1.13 
Toyama/jpeg2000/kp21_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp21.bmp,1.25 
Toyama/jpeg2000/kp22_00_jp2.bmp,Reference,Toyama/ref_imgs/kp22.bmp,4.06 
Toyama/jpeg2000/kp22_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp22.bmp,3.69 
Toyama/jpeg2000/kp22_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp22.bmp,3.63 
Toyama/jpeg2000/kp22_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp22.bmp,3.19 
Toyama/jpeg2000/kp22_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp22.bmp,2.69 
Toyama/jpeg2000/kp22_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp22.bmp,1.94 
Toyama/jpeg2000/kp22_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp22.bmp,1.63 
Toyama/jpeg2000/kp23_00_jp2.bmp,Reference,Toyama/ref_imgs/kp23.bmp,4.69 
Toyama/jpeg2000/kp23_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp23.bmp,4.63 
Toyama/jpeg2000/kp23_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp23.bmp,4.44 
Toyama/jpeg2000/kp23_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp23.bmp,4.31 
Toyama/jpeg2000/kp23_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp23.bmp,3.88 
Toyama/jpeg2000/kp23_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp23.bmp,3.06 
Toyama/jpeg2000/kp23_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp23.bmp,2.38 
Toyama/jpeg2000/kp24_00_jp2.bmp,Reference,Toyama/ref_imgs/kp24.bmp,4.88 
Toyama/jpeg2000/kp24_12_jp2.bmp,JP2K,Toyama/ref_imgs/kp24.bmp,4.69 
Toyama/jpeg2000/kp24_24_jp2.bmp,JP2K,Toyama/ref_imgs/kp24.bmp,4.13 
Toyama/jpeg2000/kp24_32_jp2.bmp,JP2K,Toyama/ref_imgs/kp24.bmp,2.19 
Toyama/jpeg2000/kp24_48_jp2.bmp,JP2K,Toyama/ref_imgs/kp24.bmp,1.50 
Toyama/jpeg2000/kp24_72_jp2.bmp,JP2K,Toyama/ref_imgs/kp24.bmp,1.00 
Toyama/jpeg2000/kp24_96_jp2.bmp,JP2K,Toyama/ref_imgs/kp24.bmp,1.13 
Toyama/jpeg/kp01.bmp,Reference,Toyama/ref_imgs/kp01.bmp,4.69 
Toyama/jpeg/kp01_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp01.bmp,4.75 
Toyama/jpeg/kp01_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp01.bmp,4.63 
Toyama/jpeg/kp01_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp01.bmp,4.31 
Toyama/jpeg/kp01_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp01.bmp,3.50 
Toyama/jpeg/kp01_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp01.bmp,2.06 
Toyama/jpeg/kp01_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp01.bmp,1.38 
Toyama/jpeg/kp03.bmp,Reference,Toyama/ref_imgs/kp03.bmp,4.75 
Toyama/jpeg/kp03_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp03.bmp,4.13 
Toyama/jpeg/kp03_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp03.bmp,2.81 
Toyama/jpeg/kp03_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp03.bmp,1.88 
Toyama/jpeg/kp03_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp03.bmp,1.50 
Toyama/jpeg/kp03_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp03.bmp,1.13 
Toyama/jpeg/kp03_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp03.bmp,1.06 
Toyama/jpeg/kp05.bmp,Reference,Toyama/ref_imgs/kp05.bmp,4.75 
Toyama/jpeg/kp05_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp05.bmp,4.50 
Toyama/jpeg/kp05_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp05.bmp,4.31 
Toyama/jpeg/kp05_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp05.bmp,3.75 
Toyama/jpeg/kp05_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp05.bmp,3.25 
Toyama/jpeg/kp05_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp05.bmp,2.25 
Toyama/jpeg/kp05_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp05.bmp,1.69 
Toyama/jpeg/kp06.bmp,Reference,Toyama/ref_imgs/kp06.bmp,4.63 
Toyama/jpeg/kp06_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp06.bmp,4.56 
Toyama/jpeg/kp06_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp06.bmp,4.38 
Toyama/jpeg/kp06_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp06.bmp,3.63 
Toyama/jpeg/kp06_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp06.bmp,2.25 
Toyama/jpeg/kp06_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp06.bmp,1.88 
Toyama/jpeg/kp06_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp06.bmp,1.25 
Toyama/jpeg/kp07.bmp,Reference,Toyama/ref_imgs/kp07.bmp,4.69 
Toyama/jpeg/kp07_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp07.bmp,4.56 
Toyama/jpeg/kp07_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp07.bmp,3.50 
Toyama/jpeg/kp07_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp07.bmp,2.44 
Toyama/jpeg/kp07_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp07.bmp,2.00 
Toyama/jpeg/kp07_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp07.bmp,1.50 
Toyama/jpeg/kp07_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp07.bmp,1.19 
Toyama/jpeg/kp08.bmp,Reference,Toyama/ref_imgs/kp08.bmp,4.81 
Toyama/jpeg/kp08_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp08.bmp,4.69 
Toyama/jpeg/kp08_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp08.bmp,4.56 
Toyama/jpeg/kp08_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp08.bmp,3.94 
Toyama/jpeg/kp08_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp08.bmp,3.31 
Toyama/jpeg/kp08_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp08.bmp,2.75 
Toyama/jpeg/kp08_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp08.bmp,1.81 
Toyama/jpeg/kp12.bmp,Reference,Toyama/ref_imgs/kp12.bmp,4.56 
Toyama/jpeg/kp12_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp12.bmp,3.75 
Toyama/jpeg/kp12_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp12.bmp,3.06 
Toyama/jpeg/kp12_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp12.bmp,2.00 
Toyama/jpeg/kp12_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp12.bmp,1.69 
Toyama/jpeg/kp12_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp12.bmp,1.25 
Toyama/jpeg/kp12_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp12.bmp,1.00 
Toyama/jpeg/kp13.bmp,Reference,Toyama/ref_imgs/kp13.bmp,4.44 
Toyama/jpeg/kp13_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp13.bmp,4.88 
Toyama/jpeg/kp13_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp13.bmp,4.25 
Toyama/jpeg/kp13_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp13.bmp,3.69 
Toyama/jpeg/kp13_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp13.bmp,3.13 
Toyama/jpeg/kp13_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp13.bmp,2.69 
Toyama/jpeg/kp13_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp13.bmp,2.13 
Toyama/jpeg/kp16.bmp,Reference,Toyama/ref_imgs/kp16.bmp,4.50 
Toyama/jpeg/kp16_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp16.bmp,4.63 
Toyama/jpeg/kp16_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp16.bmp,3.38 
Toyama/jpeg/kp16_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp16.bmp,2.31 
Toyama/jpeg/kp16_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp16.bmp,1.44 
Toyama/jpeg/kp16_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp16.bmp,1.38 
Toyama/jpeg/kp16_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp16.bmp,1.00 
Toyama/jpeg/kp20.bmp,Reference,Toyama/ref_imgs/kp20.bmp,4.81 
Toyama/jpeg/kp20_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp20.bmp,4.31 
Toyama/jpeg/kp20_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp20.bmp,3.88 
Toyama/jpeg/kp20_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp20.bmp,2.94 
Toyama/jpeg/kp20_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp20.bmp,2.31 
Toyama/jpeg/kp20_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp20.bmp,1.94 
Toyama/jpeg/kp20_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp20.bmp,1.31 
Toyama/jpeg/kp21.bmp,Reference,Toyama/ref_imgs/kp21.bmp,4.25 
Toyama/jpeg/kp21_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp21.bmp,3.81 
Toyama/jpeg/kp21_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp21.bmp,2.63 
Toyama/jpeg/kp21_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp21.bmp,2.31 
Toyama/jpeg/kp21_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp21.bmp,1.19 
Toyama/jpeg/kp21_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp21.bmp,1.13 
Toyama/jpeg/kp21_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp21.bmp,1.13 
Toyama/jpeg/kp22.bmp,Reference,Toyama/ref_imgs/kp22.bmp,4.06 
Toyama/jpeg/kp22_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp22.bmp,3.69 
Toyama/jpeg/kp22_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp22.bmp,2.94 
Toyama/jpeg/kp22_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp22.bmp,2.75 
Toyama/jpeg/kp22_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp22.bmp,1.94 
Toyama/jpeg/kp22_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp22.bmp,1.63 
Toyama/jpeg/kp22_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp22.bmp,1.13 
Toyama/jpeg/kp23.bmp,Reference,Toyama/ref_imgs/kp23.bmp,4.69 
Toyama/jpeg/kp23_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp23.bmp,4.69 
Toyama/jpeg/kp23_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp23.bmp,3.19 
Toyama/jpeg/kp23_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp23.bmp,2.00 
Toyama/jpeg/kp23_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp23.bmp,1.38 
Toyama/jpeg/kp23_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp23.bmp,1.25 
Toyama/jpeg/kp23_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp23.bmp,1.25 
Toyama/jpeg/kp24.bmp,Reference,Toyama/ref_imgs/kp24.bmp,4.88 
Toyama/jpeg/kp24_79_jpg.bmp,JPEG,Toyama/ref_imgs/kp24.bmp,4.50 
Toyama/jpeg/kp24_55_jpg.bmp,JPEG,Toyama/ref_imgs/kp24.bmp,4.63 
Toyama/jpeg/kp24_37_jpg.bmp,JPEG,Toyama/ref_imgs/kp24.bmp,3.88 
Toyama/jpeg/kp24_27_jpg.bmp,JPEG,Toyama/ref_imgs/kp24.bmp,3.00 
Toyama/jpeg/kp24_20_jpg.bmp,JPEG,Toyama/ref_imgs/kp24.bmp,2.19 
Toyama/jpeg/kp24_15_jpg.bmp,JPEG,Toyama/ref_imgs/kp24.bmp,1.25 
